0,0,7.5,74.1,10,437
300,0,7.50000000670552,73.6999999262393,10,444.399999959767
600,0,7.59999998658896,72.6000001475215,10,443.800000080466
900,0,7.50000001005828,72.9999999597669,10.4999999497086,442.600000120699
1200,0,7.30000000670552,73.399999986589,10.5,444.999999919534
1500,0,7.3,73.199999986589,10.5,439.500000124052
1800,0,7.3,72.8000000201166,10.5,443.200000301748
2100,0,7.3,72.9999999731779,10.5,446.199999597669
2400,0,7.20000000670552,73.6999999530613,10.5,454.199999463558
2700,0,7.3,72.4,10.5,445
3000,0,7.30000000670552,72.8,10.5,447.399999959767
3300,0,7.39999998658896,72.8,10.5,446.800000080466
3600,0,7.30000001005828,74.6999998088926,10.5,438.900000794604
3900,0,7.20000000335276,74.9999999899417,10.0000000167638,447.399999715015
4200,0,7.2,75.3000000268221,10,443.200000325218
4500,0,7.19999998994172,76.1000000100583,9.99999994970859,452.899999879301
4800,0,7.10000001341104,76.199999986589,9.50000006705521,451.700000160933
5100,0,7.1,76.6999999664724,9.00000003352761,455.999999711662
5400,0,6.9,76.6,8,443.8
5700,0,6.99999998658896,76.6000000469386,7.99999996647239,455.999999590963
6000,0,6.80000002682208,77.2999999061227,7.50000006705521,449.900000818074
6300,0,6.89999998994172,76.5000000804663,7.69999997988343,456.599999326095
6600,0,6.99999999664724,75.9000000201166,8.79999996311962,443.20000044927
6900,0,6.8,76.5,8.8,445.600000164285
7200,0,6.8,76.4999999195337,8.8,450.50000006035
7500,0,6.8,75.7000001072883,8.8,451.099999919534
7800,0,6.60000001341105,76.8999999195337,8.8,458.999999470264
8100,0,6.8,76.1,8.3,450.5
8400,0,6.79999999329448,76.300000013411,8.3,463.899998571724
8700,0,6.70000001341104,76.4999999731779,8.3,442.600002856552
9000,0,6.79999998994172,76.5999999899417,8.3,448.699999386445
9300,0,6.70000000335276,77.5999999664724,8.3,463.89999949038
9600,0,6.79999999329448,76.0000000301749,8.3,452.300000308454
9900,0,6.6,76.8999999597669,8.29999994970859,461.499998893589
10200,0,6.6,76.5000000536442,7.80000006705521,450.500001475215
10500,0,6.69999999329448,76.1000000268221,7.8,451.699999919534
10800,0,6.7,76.2,7.8,457.8
11100,0,6.59999999329448,77.0000000402331,7.8,452.300000328571
11400,0,6.50000001341104,77.5999999195337,7.8,457.199999342859
11700,0,6.59999998994172,77.0000000603497,7.8,461.499999567494
12000,0,6.6,77.6999999765307,7.8,469.999999715015
12300,0,6.50000000335276,76.8999999932945,7.8,454.200000244752
12600,0,6.59999998994172,76.6999999899417,7.79999994970859,461.499999074638
12900,0,6.50000001341104,76.600000013411,7.30000006705521,452.300001233816
13200,0,6.40000000670552,77.1999999597669,6.80000003352761,468.199998933822
13500,0,6.4,76.9,6.3,468.8
13800,0,6.30000000670552,77.0000000469387,6.3,457.200000737607
14100,0,6.39999998658896,77.6999999061227,6.3,468.199998524785
14400,0,6.20000002011657,77.3000000402331,6.3,465.700000251457
14700,0,6.00000000670552,77.9999999765307,6.3,472.499999772012
15000,0,6.19999999664724,77.900000013411,5.3,472.499999590963
15300,0,6.10000001005828,78.299999929592,5.3,460.30000006035
15600,0,6.19999998658896,77.6000000938773,5.3,460.899999919534
15900,0,6.2,78.4999999396503,5.3,473.699999141693
16200,0,6.2,78.2,5.3,483.5
16500,0,6.2,78.1999999396503,5.3,468.200000818074
16800,0,6.2,77.3000001206994,5.3,480.399998363853
17100,0,6.29999998994172,77.7999999497086,5.3,474.300000613555
17400,0,6.20000000335276,78.4999999765307,5.3,476.699999919534
17700,0,6.29999999664724,78.2000000167638,5.3,463.300000164285
18000,0,6.2,78.7000000502914,5.3,468.20000122711
18300,0,6.2,79.1999999329448,5.3,480.399998363853
18600,0,6.39999998658895,78.9000000201166,5.3,471.900000569969
18900,0,6.4,77.8,5.3,463.3
19200,0,6.30000000670552,78.1000000067055,5.3,479.199999711663
19500,0,6.39999998658896,78.199999986589,5.3,474.900000576675
19800,0,6.30000001005828,78.4999999698251,5.3,465.700000925362
20100,0,6.20000000335276,78.899999986589,5.3,472.499999772012
20400,0,6.2,79.399999986589,5.3,466.400000345334
20700,0,6.2,79.0000000502914,5.3,476.7
21000,0,6.2,79.4999999329448,5.3,476.7
21300,0,6.10000000670552,79.5999999932945,5.3,467.000000650436
21600,0,6.1,79.8,4.8,465.7
21900,0,6.2,80.1999999597669,4.8,462.100001146644
22200,0,6.2,79.6000000804662,4.8,479.199997706712
22500,0,6.2,79.6,4.8,484.699999446794
22800,0,6.2,78.7000000301749,4.8,470.600000472739
23100,0,5.99999999329448,79.4000000234693,4.79999996647239,476.700000144169
23400,0,5.79999998994172,80.1000001106411,3.8,480.99999865219
23700,0,5.70000001341104,81.1999998524785,3.8,467.60000179708
24000,0,5.60000000670552,82.0999999396503,3.8,474.899999510497
24300,0,5.6,82.1,3.8,479.2
24600,0,5.70000000670552,82.3999999731779,3.8,492.60000077784
24900,0,5.79999998658896,82.0000000536442,3.8,504.199998444319
25200,0,5.8,82.4999999497086,3.8,489.60000146851
25500,0,5.8,82.2000000100583,3.8,472.500000573322
25800,0,5.79999999664724,82.8999999932945,3.8,486.499999775365
26100,0,5.70000001005828,82.7000000201166,3.8,479.799999014288
26400,0,5.79999998658896,82.8999999731779,3.8,470.000001314282
26700,0,5.70000000670552,83.3999999664724,3.8,472.499999832362
27000,0,5.7,83.9,3.8,473.1
27300,0,5.70000000670552,83.900000013411,3.8,490.200000160933
27600,0,5.79999998658896,84.0999999731779,3.8,492.599999678135
27900,0,5.8,84.6999999396503,3.8,476.100001659617
28200,0,5.89999999664724,85.1999999832362,3.8,486.499999651313
28500,0,6,85.9999999932945,3.8,486.499999959767
28800,0,5.99999998994172,85.8,3.8,485.299999879301
29100,0,5.90000001341104,85.8,3.8,484.100000160933
29400,0,5.9,85.7000000067055,3.8,482.200000127405
29700,0,5.8,85.8,3.8,479.2
30000,0,5.79999999329448,86.3999999463558,3.8,480.999999879301
30300,0,5.70000001341104,85.6000001072883,3.8,479.200000241399
30600,0,5.79999998994172,85.4000000201166,3.8,474.900000432506
30900,0,5.70000000335276,86.1999999731779,3.8,474.300000020117
31200,0,5.69999999664724,85.900000013411,3.8,481.000000040233
31500,2.01165634150522E-07,5.6,86.3000000301748,3.8,482.200001780316
31800,1.99999973177915,5.6,86.5999999597669,3.8,499.899997626246
32100,4.99999979883431,5.50000000670552,87.3999999463558,3.8,492.000000529736
32400,10,5.4,87.4,3.8,496.9
32700,14.0000004023313,5.30000000670552,87.9,3.8,499.299999510497
33000,19.9999991953375,5.39999998658896,87.9,3.8,492.000000979006
33300,24.9999994970858,5.30000001005828,87.6000000301749,4.29999994970858,492.59999993965
33600,34.9999996647239,5.39999999664724,87.3000000100583,4.3,496.299999875948
33900,27.0000008381904,5.4,87.6999999899417,4.3,492.600000020117
34200,52.000001106411,5.40000001005828,87.3999999899417,4.3,493.200000311807
34500,62.9999985247853,5.49999998658896,87.300000013411,4.3,496.299999584258
34800,73.9999992623925,5.40000000670552,87.6999999731779,4.3,496.3
35100,67,5.4,87.1,4.3,498.1
35400,76.000000938773,5.3,87.7,4.3,495.699999342859
35700,89.9999981224541,5.3,87.7,4.3,485.900001314282
36000,60.0000030174853,5.39999998994172,88.1999999497086,4.3,465.700002031773
36300,97.9999987259506,5.4,88.1000000033528,4.3,488.299999242276
36600,107.000001274049,5.50000001005828,87.7,4.3,507.299999487027
36900,144.999997887761,5.8,87.6999999094755,4.3,492.000000673905
37200,124.000002816319,5.8,86.8000001206994,4.3,498.69999910146
37500,127.999999731779,5.89999999329448,86.4000000268221,4.3,492.00000044927
37800,135,6,86.3,4.8,480.4
38100,143.000000670552,6.10000000670552,85.8999999664724,4.8,486.500000288337
38400,152.999998658896,6.19999998658896,85.4000000670552,4.8,490.799999423325
38700,182.999996982515,6.2,85.2000000201166,4.8,482.200000865012
39000,192.999999664724,6.49999998994172,84.9000000100583,4.8,473.100000305101
39300,173.000000234693,6.50000000335276,85.199999986589,4.90000001676381,469.400000368804
39600,180.000001005828,6.60000002011656,84.7999999899417,5.4,480.399998893589
39900,189.999998658896,6.79999997317791,84.700000013411,5.4,469.400001475215
40200,192.999999798834,6.89999999329448,84.1000000402331,5.4,474.899999631196
40500,194,6.9,83.6,5.4,474.3
40800,226.000000737607,7.1,83.1999999798834,6.3,463.300000368804
41100,236.999998524785,7.1,82.9000000402331,6.3,468.799999262393
41400,220.000001709908,7.1,82.7000000201166,6.79999994970858,471.899999688193
41700,259.999998658895,7.19999999664724,82.4000000100583,6.8,467.000000164285
42000,269.999998759478,7.3,82.5999999798834,6.8,478.599999835715
42300,232.999998893589,7.30000001005828,81.9999999094755,6.8,473.699999818951
42600,222.000001475215,7.39999998658896,81.1000001206994,6.8,471.900000241399
